uri,playlist,track.name,track.album.name,track.album.release_date,track.popularity,primaryartist_name,primaryartist_uri,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
spotify:track:5SIoLK4aqXc2UzNrhVHwtp,Salsa Hits: Los 90s,Virgen,Ahora Mas Que Nunca,2012-09-20,64,Adolescent's Orquesta,spotify:artist:70nxnxEqDQIEWneRjg2Q4O,8,-4.855,1,0.044,0.725,0.00065,0.127,0.75,90.963,271727,4
spotify:track:11GaqHqSJIHtS4Y4FRZq5Q,Salsa Hits: Los 90s,Cuenta Conmigo,Mis Favoritas,2010-06-08,59,Jerry Rivera,spotify:artist:7wOZy3KdFVVINgNFFxkxwO,1,-4.568,1,0.0393,0.591,5.99e-05,0.223,0.901,86.803,228907,4
spotify:track:6vYGqxYCAcj4gfyrGcqN3i,Salsa Hits: Los 90s,Se Acabo El Amor,Búscame,2008,60,Adolescent's Orquesta,spotify:artist:70nxnxEqDQIEWneRjg2Q4O,0,-4.62,0,0.0484,0.516,0,0.352,0.877,153.151,242965,4
spotify:track:2YzhQEikYymq0HR9oc0EGT,Salsa Hits: Los 90s,Si Supieras,Exitos Originales,2007-11-20,58,Maelo Ruiz,spotify:artist:3HyrDGPLI0c9Rd8luuO0zw,5,-9.809,1,0.0371,0.345,0.000254,0.269,0.868,91.49,310973,4
spotify:track:2gdstZk4Jgqng7bDB4TsZ5,Salsa Hits: Los 90s,He Tratado,A Pesar De Todo,1997,48,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,0,-5.918,0,0.0694,0.402,3.28e-05,0.151,0.881,91.547,303373,4
spotify:track:0u2LbmKA70atp4J59QUnHW,Salsa Hits: Los 90s,Persona Ideal,Persona Ideal,1997,61,Adolescent's Orquesta,spotify:artist:70nxnxEqDQIEWneRjg2Q4O,2,-11.815,0,0.0329,0.437,0,0.149,0.84,96.856,283273,4
spotify:track:73s9Vx1Z16lthkg86ftGn0,Salsa Hits: Los 90s,Te Amo Te Extrano,A Fondo Con...Guayacan Orquesta,2012-04-21,2,Guayacán Orquesta,spotify:artist:2pZ81eCkqxemIjqqfE1fhE,2,-7.803,0,0.0405,0.0433,6.69e-05,0.126,0.535,142.502,334602,4
spotify:track:0o0c343C9e9QD8i2He4yWB,Salsa Hits: Los 90s,Detalles,Los Oscares De Oscar,1996-02-09,36,Oscar D'León,spotify:artist:1c84wItoiAe1pEbpJMqUmQ,4,-6.373,1,0.0479,0.229,2.65e-05,0.13,0.961,175.996,279998,4
spotify:track:2canuqE41S1yUstx6qnLFc,Salsa Hits: Los 90s,Busca Por Dentro,Siempre Una Aventura,1990,56,Grupo Niche,spotify:artist:1zng9JZpblpk48IPceRWs8,5,-2.965,0,0.0317,0.0916,0.00119,0.315,0.804,85.991,354093,4
spotify:track:0Ncmfi9ff3wTC87zGHAAKE,Salsa Hits: Los 90s,Sobredosis,Grandes Exitos de Salsa,2015-07-01,45,Los Titanes,spotify:artist:4dboOLuCgBpq31GG6xov2S,7,-10.991,0,0.0407,0.356,0.0204,0.113,0.964,167.808,252827,4
spotify:track:5eq5Fn07a5RXLrMXQhtbGr,Salsa Hits: Los 90s,Duele Más,Siempre Una Aventura,1990,43,Grupo Niche,spotify:artist:1zng9JZpblpk48IPceRWs8,5,-4.037,1,0.0569,0.615,0.00168,0.266,0.663,178.474,338333,4
spotify:track:6ygcsyNINY8tSvzKzHiKkJ,Salsa Hits: Los 90s,Caricias Prohibidas,Sedúceme,1989,56,Viti Ruiz,spotify:artist:3HpdzWUn8T827FFvfJhioT,1,-5.036,1,0.0337,0.779,1.12e-05,0.109,0.843,91.465,321707,4
spotify:track:39CUfKWhGHna1nvDqW95Xn,Salsa Hits: Los 90s,Hechizo De Luna,The Greatest Salsa Ever,2008-01-01,1,Anthony Colon,spotify:artist:0tc7v6aUc2MuA3qdjwVQir,8,-7.501,1,0.0352,0.388,0,0.105,0.892,160.871,296480,4
spotify:track:6xggO96o1OD6zNd5wjevhQ,Salsa Hits: Los 90s,Por Ella,Inconfundible,1999-09-28,54,Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2,2,-8.22,1,0.0497,0.211,1.17e-06,0.208,0.913,172.915,278000,4
spotify:track:59Fg7F5Azwd3oDSJ3vemne,Salsa Hits: Los 90s,Amiga,Oro Salsero,1992,44,Rey Ruiz,spotify:artist:1S0uvW1rgvtkNGma9su3fJ,11,-6.297,0,0.0392,0.725,1.17e-06,0.265,0.795,159.212,279187,4
spotify:track:236m1GMOYO0k7WhbZ5Jdyq,Salsa Hits: Los 90s,Amor Traicionero,Edición Limitada,2002-01-01,46,Guayacán Orquesta,spotify:artist:2pZ81eCkqxemIjqqfE1fhE,7,-10.209,1,0.0404,0.172,0.00149,0.352,0.949,141.464,286307,4
spotify:track:0f6VT4JZxNc9DE2kUtqlNw,Salsa Hits: Los 90s,Arrepentida,Persona Ideal,1997,54,Adolescent's Orquesta,spotify:artist:70nxnxEqDQIEWneRjg2Q4O,8,-11.871,1,0.0542,0.454,0,0.285,0.895,110.929,251351,4
spotify:track:481Da1w7hnEZ61sAHKnrer,Salsa Hits: Los 90s,Hagamos Lo Que Diga El Corazón,Siempre Una Aventura,1990,45,Grupo Niche,spotify:artist:1zng9JZpblpk48IPceRWs8,11,-3.179,1,0.0464,0.109,0.00117,0.228,0.864,179.906,302893,4
spotify:track:31fgUJf2VBazZPGseEdsbZ,Salsa Hits: Los 90s,Tù No Le Amas Le Temes,20th Anniversary,1989,44,Luis Enrique,spotify:artist:2mUI4K6csTQd3jieswcmiI,5,-10.574,0,0.0447,0.375,7.75e-06,0.0751,0.96,87.906,267693,4
spotify:track:3FbZnYrR6fLfqwNhX7TyHY,Salsa Hits: Los 90s,Invierno En Primavera,A Fondo Con...Guayacan Orquesta,2012-04-21,1,Guayacán Orquesta,spotify:artist:2pZ81eCkqxemIjqqfE1fhE,9,-9.457,1,0.0465,0.201,0.000201,0.0552,0.935,160.549,313234,4
spotify:track:4rHczyhBZ53pLWgn6edWfB,Salsa Hits: Los 90s,Casi un Hechizo,Cuenta Conmigo,1992-05-19,43,Jerry Rivera,spotify:artist:7wOZy3KdFVVINgNFFxkxwO,0,-9.705,1,0.0466,0.683,3.92e-05,0.0465,0.87,93.122,274733,4
spotify:track:1RbjmUfYA4rH0OXpS1JvYx,Salsa Hits: Los 90s,Voy A Conquistar Tu Amor,Cuando Parará La Lluvia,2002-01-01,43,Johnny Rivera,spotify:artist:3YUhNvMNTyZ65USgOFlq1p,0,-10.685,1,0.0405,0.631,1.81e-05,0.0643,0.934,165.203,302733,4
spotify:track:682K8AJvxcAaUWgjuQSmmN,Salsa: Los '70,Sonido Bestial,"A life time of Hits.. (Live At Centro De Bellas Artes, San Juan, Puerto Rico.)",2006-02-05,48,Richie Ray & Bobby Cruz,spotify:artist:56eTRCwZ13vVWAmrG0dMnq,10,-10.669,0,0.0784,0.114,0.028,0.62,0.265,108.242,598853,4
spotify:track:4Ke0C7xrEiTCZjVGiJWSAM,Salsa: Los '70,Lloraras - Edit,Billo's Caracas Boys vs. Dimension Latina,1970-08-22,38,Billo's Caracas Boys,spotify:artist:38zyliF0xdJKS7k1BIEuL6,9,-13.388,1,0.055,0.62,0.00054,0.0508,0.967,94.991,225141,4
spotify:track:6K60uL5wHxDSqKgzScPzAn,Salsa: Los '70,Sigue Tu Camino,Una Dimension De Exitos,1996-01-17,28,Dimension Latina,spotify:artist:2ixSzFmACsZSsx40fXTNYk,2,-6.188,1,0.0415,0.675,7.2e-05,0.112,0.92,105.548,231944,4
spotify:track:67MXiEsdYo4tYEwIybqgGG,Salsa: Los '70,Mujer Divina,Hecho y Derecho (Doin' It Right),1973,1,Joe Cuba Sextet,spotify:artist:7glnjTMVq4r8iNugFbuIqj,5,-7.641,0,0.0493,0.771,0.000302,0.0749,0.637,99.378,295093,4
spotify:track:1bTfh8IF7GIOuxtQcfXMF4,Salsa: Los '70,Lluvia Con Nieve,Que Gente Averigua,1961,1,Mon Rivera,spotify:artist:0XnUt52wINQV3RGEWCeDFx,5,-6.338,1,0.0553,0.154,0.35,0.0709,0.554,101.867,177680,4
spotify:track:4HORNZa8fdeg2pjJBm51Zz,Salsa: Los '70,Juliana,Salsas Grandes Éxitos,2018-07-21,0,Various Artists,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,10,-5.743,1,0.075,0.115,5.46e-06,0.0635,0.962,87.014,260075,4
spotify:track:3drdfMEzD3EoLCdvAB4bhr,Salsa: Los '70,Vagabundo,Aqui Esta el Reencuentro,2015-05-07,44,El Gran Combo De Puerto Rico,spotify:artist:6nnspeopmJAG07xOxHmqTu,9,-4.471,0,0.0413,0.654,0.0113,0.0564,0.927,91.768,290457,4
spotify:track:0FriNBfZnUzIAXRkYH1SHH,Salsa: Los '70,Che Che Cole,Cosa Nuestra,1969,3,Willie Colón,spotify:artist:7x5Slu7yTE5icZjNsc3OzW,0,-6.294,1,0.0398,0.538,0,0.241,0.962,100.715,212733,4
spotify:track:4Mk7napJbsKzRAs38jy0oK,Salsa: Los '70,Richie's Jala Jala,Jala Jala Y Boogaloo,1967,0,Ricardo Ray,spotify:artist:33nZie2hFLgUG9gUfjTRoq,3,-6.632,1,0.0462,0.821,0.000224,0.0518,0.766,109.394,307147,4
spotify:track:2KOiIR272UwNz61tWNhouU,Salsa: Los '70,Quítate Tú,Fania All Stars Campeones,2009,0,Fania All Stars,spotify:artist:1OdyhpUABf8avaZ9r8nI1u,10,-5.299,1,0.0468,0.568,0.00132,0.903,0.94,122.197,331747,4
spotify:track:6Zsm8QFqZ4jQhrVnTkzTqA,Salsa: Los '70,El Raton,A Man And His Music,2009,6,Cheo Feliciano,spotify:artist:1Ypa8o8muvDcgOt1YYtcOC,9,-15.754,0,0.0378,0.855,8.26e-05,0.104,0.483,94.767,230573,4
spotify:track:6otJXrhINqJosHnDwFtGj2,Salsa: Los '70,Siempre Alegre,The Greatest Salsa Ever,2008-05-20,0,Raphy Leavitt,spotify:artist:0MEfUKKTbD1V0312mx08JR,0,-5.164,1,0.0319,0.366,1.43e-06,0.191,0.928,97.088,318800,4
spotify:track:2PQMhXmBx5h2jDsgZYHTfx,Salsa: Los '70,Siempre Seré Guajiro,Siempre Seré Guajiro,2017-06-20,32,William Millan,spotify:artist:2RYP0CUL9ezyuVt13yMzVj,9,-8.962,1,0.0361,0.187,0.000146,0.431,0.972,131.295,327497,4
spotify:track:6M5z2Pca6OuN4l5n5kId3E,Salsa: Los '70,Zumbale,Creativo,1991-11-17,45,Henry Fiol,spotify:artist:3mnx8ehcNQEYMFSGXWOaVB,7,-10.358,0,0.0351,0.742,3.38e-06,0.0858,0.915,95.451,305058,4
spotify:track:3eBkq0Q62N2CXuJzoC0ZyE,Salsa: Los '70,El Watusi,The Latin Soul Man,2009,0,Ray Barretto,spotify:artist:2h4ndKS2vRWeFLpq8ARu0D,11,-10.388,0,0.106,0.88,3.8e-06,0.0646,0.721,85.277,159133,4
spotify:track:2HEtouKKbiZSOnZJmYj1h0,Salsa: Los '70,Comedia,Comedia,1978,0,Héctor Lavoe,spotify:artist:7opp16lU7VM3l2WBdGMYHP,2,-10.94,0,0.0319,0.45,0.00127,0.225,0.104,97.899,211107,4
spotify:track:1u3myea0ndESXsA2OifxCQ,Salsa: Los '70,Lejos De Ti,Sabor,1975,1,Angel Canales,spotify:artist:4bJWcXUgUrQl4E4ru6VapB,9,-6.372,1,0.0627,0.789,0,0.0446,0.886,101.953,255587,4
spotify:track:3IguFq76qBArN1TUBmA8dV,Salsa: Los '70,Yerberito Moderno,Cuba,2015-08-19,38,La Sonora Matancera,spotify:artist:01p7Homi0d4XxZ06f2NYYD,2,-8.905,1,0.0384,0.768,3.48e-06,0.275,0.932,130.638,161472,4
spotify:track:062vOe8esScYEDw4cPvBxs,Salsa: Los '70,El Nazareno,La Herencia,2009,0,Ismael Rivera,spotify:artist:788HzQOFhN3mcDo0InBqbJ,8,-4.738,1,0.0639,0.357,0.00237,0.334,0.935,89.543,336507,4
spotify:track:0K3LgduOVcSi9Z75bcbihT,Salsa: Los '70,Mala Suerte,Psychedelic Goes Latin,2017-04-21,0,Lebrón Brothers,spotify:artist:3MeSOWo9ZSTe5Esf66uXam,7,-9.138,1,0.0535,0.754,0.0299,0.238,0.949,101.033,190187,4
spotify:track:5K9yjxT0XGQbmD5GzjmqYz,Salsa: Los '70,Mi Gente,La Voz,1975,1,Héctor Lavoe,spotify:artist:7opp16lU7VM3l2WBdGMYHP,3,-5.898,1,0.108,0.368,0.000221,0.123,0.88,114.009,328880,4
spotify:track:4WkSEWIBJGXYQvPPgFdK64,Salsa: Los '70,Estamos en Salsa,La Salsa,1997-06-11,0,Wayne Gorbea,spotify:artist:0tvNMJ8jl7lHOHv3ykLYvD,0,-8.621,0,0.0595,0.598,0.00971,0.0482,0.895,99.604,290038,4
spotify:track:26KRkeRDHUH73zwgohnoDv,Salsa: Los '70,Jibaro Soy,Jibaro Soy... Dg1236,2011-01-01,35,Rapphy Levitt Orquesta La Selecta,spotify:artist:2iKZL4iDwGCUUqZcG5okOg,0,-8.475,1,0.0797,0.0967,1.48e-05,0.0648,0.819,85.645,301480,4
spotify:track:4k7UQjVkgyqAJ3pEK511YS,Salsa: Los '70,Quitate La Mascara,From the Beginning,1971,0,Ray Barretto,spotify:artist:2h4ndKS2vRWeFLpq8ARu0D,0,-14.617,1,0.0499,0.716,0.128,0.0923,0.908,91.106,271573,4
spotify:track:1xVSHCVq7yfjl3txyq9dsw,Salsa: Los '70,El Negro Bembon,El Sonero Mayor,2010-02-09,0,Ismael Rivera,spotify:artist:788HzQOFhN3mcDo0InBqbJ,7,-8.91,0,0.044,0.833,9.91e-06,0.0331,0.962,91.4,183627,4
spotify:track:3EVhVW2ixQuzt92qmFWGD6,Salsa: Los '70,Aguanile,Hector Lavoe El Cantante -The Originals,2009,0,Héctor Lavoe,spotify:artist:7opp16lU7VM3l2WBdGMYHP,0,-8.891,0,0.0621,0.727,0.000114,0.564,0.943,128.847,369373,4
spotify:track:28FigNLC77a3Bg02MErvFK,Salsa: Los '70,Trucutu,Plante Bandera,1975,1,Tommy Olivencia y Su Orquesta,spotify:artist:60K60Egdxg9rGWcUCI23Qx,0,-5.697,0,0.0378,0.401,0,0.0406,0.919,95.158,302413,4
spotify:track:4DP2GpPC1F8tFyGRMY4fbA,Salsa: Los '70,Senor Sereno,Oportunidad,2010-09-07,0,Larry Harlow,spotify:artist:2PGJmP6AvSCQ7pKBOjrg8J,7,-18.839,0,0.0476,0.713,0.312,0.409,0.962,112.303,331818,4
spotify:track:4YJY8jFr8QKWKJaJVHqBAH,Salsa: Los '70,Traigo De Todo,Traigo De Todo,1974,0,Ismael Rivera Y Sus Cachimbos,spotify:artist:0Hwc5FADPWA6QkkQuUYV93,7,-6.88,1,0.139,0.212,3.97e-05,0.283,0.965,105.534,262493,4
spotify:track:7nmQRUWNptOVlHlxDAYMWE,Salsa: Los '70,Popurri Navideño / Estrellas De Oriente (De Tierras Lejanas) / Noche De Paz / La Virgen Maria / La Tierra Mia,Asalto Navideño Deluxe Edition,2009,0,Willie Colón,spotify:artist:7x5Slu7yTE5icZjNsc3OzW,7,-9.453,0,0.0573,0.631,1.22e-05,0.398,0.796,94.276,216627,4
spotify:track:123DhY52I0k5RVbJyGUwt9,Salsa: Los '70,El Pito (I'll Never Go Back to Georgia),We Must Be Doing Something Right,2010-04-06,0,Joe Cuba,spotify:artist:5MlfccEEOw6kihsT8eQtbh,7,-4.665,1,0.0618,0.801,0.0128,0.28,0.917,155.147,333920,4
spotify:track:2DHrS1przbyBmf6Pf22v8R,Salsa: Los '70,Salome,With A Little Help From My Friend,1973,0,Cheo Feliciano,spotify:artist:1Ypa8o8muvDcgOt1YYtcOC,9,-14.83,1,0.0422,0.622,6.1e-06,0.12,0.807,83.072,282213,4
spotify:track:44vubYg1sbgD5Sn8qzeHOH,Salsa: Los '70,Ojala Te Vaya Bonito,From The Depth Of My Brain,1978,0,Willie Rosario,spotify:artist:24qSVomYxpfAFwzBnKCc8J,7,-10.002,1,0.0805,0.317,1.3e-05,0.141,0.908,100.632,387600,4
spotify:track:068Vh4J8cy4k5YyIBXRfwK,Salsa: Los '70,Cucala,Viva la Reina de la Salsa,2013-07-09,0,Celia Cruz,spotify:artist:2weA6hhVqTIN2gSn9PUB9U,7,-4.97,1,0.0359,0.328,0.00676,0.298,0.967,100.762,229373,4
spotify:track:7H6TbcATjUfP6gkJ7vxfp5,Salsa: Los '70,Que Pena,Loco Por Ti,2017-02-22,2,Lebrón Brothers,spotify:artist:3MeSOWo9ZSTe5Esf66uXam,4,-8.637,0,0.0393,0.671,0.00652,0.151,0.962,90.698,295393,4
spotify:track:4SFp4XMwAOCpUK9Vs4UmiH,Salsa: Los '80,Detalles,La Formula Original,1986-10-18,45,Oscar D'León,spotify:artist:1c84wItoiAe1pEbpJMqUmQ,4,-5.252,1,0.0497,0.194,1.57e-05,0.262,0.94,176.202,278909,4
spotify:track:0vMywJjFDTF7fhUxTBD3a3,Salsa: Los '80,Si Me Ves Llorar,Mejor Que Ayer,2001-06-12,58,David Pabon,spotify:artist:3L3YHYkS8b2vgAbnqBTXrE,10,-5.544,0,0.0345,0.434,0.000607,0.109,0.57,90.638,328760,4
spotify:track:1E04xyii2FtGyCiAWgbm9k,Salsa: Los '80,Nadie Igual Que tu,Solo,2006-03-29,49,Maelo Ruiz,spotify:artist:3HyrDGPLI0c9Rd8luuO0zw,11,-14.94,0,0.0402,0.56,0,0.0472,0.887,169.562,344787,4
spotify:track:5NR1LYf16E6K5t5AeSYP8P,Salsa: Los '80,Hagamos Lo Que Diga El Corazón,The Best,1988,54,Grupo Niche,spotify:artist:1zng9JZpblpk48IPceRWs8,11,-10.044,1,0.0487,0.213,0.00809,0.241,0.904,179.937,302867,4
spotify:track:6CJAk19Xw9rXoUy1Egshpe,Salsa: Los '80,Caretas,Por el Buen Camino,1987,51,Ismael Miranda,spotify:artist:5S3BxZrK4hYN3fwsw8oumq,0,-12.23,1,0.0825,0.371,2.82e-06,0.147,0.66,164.315,311733,4
spotify:track:4jBkRRscUmbKtUbngf2WQf,Salsa: Los '80,Te Voy a Hacer Feliz,De Costa a Costa,2000-06-07,52,Mariano Civico,spotify:artist:3u6R4DMXSDavQmQBzFPM3q,1,-6.786,1,0.0364,0.426,2.19e-05,0.0948,0.928,171.794,309760,4
spotify:track:0DrNa6Ol75djsKlw67TABQ,Salsa: Los '80,Porque Te Amo,Exitos Y Mas Exitos,2006-03-30,51,Nino Segarra,spotify:artist:7titF03HCJwxZeJ98nMWbK,2,-7.822,0,0.0568,0.162,4.37e-05,0.0324,0.711,154.455,306960,4
spotify:track:4fHYtAHpAmsFDq7kTLzgh5,Salsa: Los '80,Y No Hago Mas Na',La Universidad de La Salsa,1983,52,El Gran Combo De Puerto Rico,spotify:artist:6nnspeopmJAG07xOxHmqTu,2,-6.008,0,0.0559,0.68,0.00283,0.314,0.852,90.474,301373,4
spotify:track:64IXm03vNARlDsFdT1H6R2,Salsa: Los '80,Fantasia Herida,SALSEANDO CON... UNO,2006-01-01,49,Salseando,spotify:artist:2GV8emlDQZ9U3xbDPsGsv0,8,-7.411,1,0.0434,0.561,3.75e-05,0.29,0.922,165.343,309387,4
spotify:track:2EgTgfFKOvCpV3ACbJlDrl,Salsa: Los '80,Tu Me Quemas,Atrevido Y Diferente,1986,48,Eddie Santiago,spotify:artist:5Wg6XnPTp0xXxFCjywwR9I,5,-6.654,0,0.0429,0.341,5.88e-05,0.0468,0.963,171.409,299960,4
spotify:track:1zTQ3j6jP0pMHQzCLLzBeF,Salsa: Los '80,Lo Que Pasó Entre Tú y Yo Pasó,Colección De Oro,1988,43,Luis Enrique,spotify:artist:2mUI4K6csTQd3jieswcmiI,10,-10.583,0,0.0436,0.566,2.57e-05,0.312,0.882,176.575,278987,4
spotify:track:5rZ4XYvFC48L2fw2rUNc3o,Salsa: Los '80,Me Niegas Tanto Amor,Salsa Exitos,1997,51,Pedro Conga,spotify:artist:5AvuagpXeJtpvaq7OtBG1y,0,-5.712,0,0.0396,0.814,0,0.291,0.955,174.724,284240,4
spotify:track:6ufaXug2WpXBvS5qirBCkV,Salsa: Los '80,Compañera Mía,20th Anniversary,1982,40,El Gran Combo De Puerto Rico,spotify:artist:6nnspeopmJAG07xOxHmqTu,0,-5.984,0,0.0325,0.633,1.28e-05,0.123,0.844,89.21,267133,4
spotify:track:2WLNCSzgMtdXyHcdPNK8UQ,Salsa: Los '80,Te Propongo,Al Duro,2006-04-05,49,Hector Rey,spotify:artist:3IfYZNt3tOmvN7HA3iNbGv,5,-9.357,0,0.0364,0.782,0.00531,0.223,0.865,94.034,277907,4
spotify:track:0vAA0c6zf8pCWgmIj4Oggx,Salsa: Los '80,Y Nos Amamos,Mejor Que Ayer,2001-06-12,46,David Pabon,spotify:artist:3L3YHYkS8b2vgAbnqBTXrE,0,-4.326,1,0.0364,0.621,0.00176,0.084,0.604,166.127,229600,4
spotify:track:0l8cFIENiNtgPThxSdyMiP,Salsa: Los '80,Anuncio Clasificado Dámelo,Viva Rosario!,1989-10-19,44,Willie Rosario,spotify:artist:24qSVomYxpfAFwzBnKCc8J,1,-7.622,1,0.0412,0.41,0.000406,0.0415,0.902,85.53,300016,4
spotify:track:7fjMKxJiTrE4IZ8f2ZMftS,Salsa: Los '80,Aventura,Por el Buen Camino,1987,34,Ismael Miranda,spotify:artist:5S3BxZrK4hYN3fwsw8oumq,7,-11.336,1,0.044,0.271,0.018,0.395,0.476,93.811,336160,4
spotify:track:1uqmUXgzSFlIf3ZzoSeWN7,Salsa: Los '80,No Vale La Pena,Salsa Legends,2015-10-16,39,Johnny Rivera,spotify:artist:3YUhNvMNTyZ65USgOFlq1p,2,-3.658,0,0.0434,0.603,0,0.226,0.76,91.608,358493,4
spotify:track:0UoTsS0knLmMyjz06QLtao,Salsa: Los '80,Si Me Dejas Amarte,Salsa Para El Corazon,2006-01-01,38,Roberto Lugo,spotify:artist:07ORe1OIPJ0bjk4Fs9nQEK,5,-8.523,0,0.0332,0.682,1.33e-05,0.0402,0.965,95.44,317067,4
spotify:track:6MWTAYls9b7YJm5wEkFgoS,Salsa: Los '80,Yo Me Quedo,Pura Salsa,2006-01-01,40,Tony Vega,spotify:artist:3Yg61bt7pZYX1bbMXEj8oY,10,-3.612,1,0.0438,0.782,0,0.0477,0.945,86.27,301960,4
spotify:track:0HVGzXLjVlLLxAmBx6yZFc,Salsa: Los '80,Amame en Camara Lenta,Salvaje! 88,1988,43,Cano Estremera,spotify:artist:77k3aRCnbGEVb44ZS8qsVZ,10,-11.167,1,0.0453,0.702,0.000147,0.258,0.841,175.505,389840,4
spotify:track:3t7100p4lNnfq82ScOE3v3,Salsa: Los '80,Lobo Domesticado,Mis Baladas Favoritas,2012-09-07,36,Joan Sebastian,spotify:artist:7FsRH5bw8iWpSbMX1G7xf1,2,-9.639,1,0.0265,0.405,6.87e-06,0.291,0.824,115.769,164441,4
spotify:track:1Srn5mpWz7eS0rdy0EtHxJ,Salsa: Los '80,A Fuego Lento,Sexy Salsa,1988,40,Mario Ortiz Y Su Orquesta,spotify:artist:2PdbGJ20Zy4ZxWMpRJarfO,7,-9.543,1,0.0361,0.697,4.28e-06,0.333,0.929,92.536,300533,4
spotify:track:6nU1XxKL8SfwDARIwkPRh1,Salsa: Los '80,No Me Digan Que Es Muy Tarde,Doble Energia,2009,0,Willie Colón,spotify:artist:7x5Slu7yTE5icZjNsc3OzW,0,-3.486,1,0.0467,0.749,0,0.556,0.801,109.511,412107,4
spotify:track:3y3A0PQZqg6RiWMHRgqvFU,Salsa: Los '80,A Mi,Dueno del Soneo,1989,39,Cano Estremera,spotify:artist:77k3aRCnbGEVb44ZS8qsVZ,10,-9.223,1,0.0363,0.509,4.31e-05,0.188,0.947,91.783,338840,4
spotify:track:1ymo6FkA5gdi9SXI5xBp5h,Salsa: Los '80,Somos El Son - Live,30 Aniversario (Live),2002,33,Raphy Leavitt y Su Orquesta La Selecta,spotify:artist:6NpIgOTS4wqVmCopi2A2AJ,5,-8.767,1,0.154,0.497,0.000724,0.922,0.696,97.157,509080,4
spotify:track:1i2yBsnCHSanfHCVmw3dE0,Salsa: Los '80,El Hombre Increible,El Sonero Del Pueblo,1985-01-01,29,Marvin Santiago,spotify:artist:76h2ycGFYaAFYQgqdoOvVE,0,-7.27,0,0.0405,0.51,0,0.17,0.938,99.309,254360,4
spotify:track:5jeimudsdih5ZC1BC6Qsad,Salsa: Los '80,Busca El Ritmo,The Greatest Salsa Ever,2008-01-01,17,Willie Rosario,spotify:artist:24qSVomYxpfAFwzBnKCc8J,6,-8.923,1,0.0869,0.326,0.00107,0.365,0.964,89.407,334973,4
spotify:track:3fMDDNqia3o17VXTKTvsJ0,Salsa: Los '80,Me Diste de Tu Agua,"Salsa Classic Hits, Vol. 1",2017-12-20,34,Luis Carrion y Su Orquesta,spotify:artist:7e3fZa4srAlQXdnwgfxrTs,1,-8.473,1,0.0431,0.524,0.00265,0.0744,0.962,92.361,274338,4
spotify:track:6LIFpEqZJ9V9p8RmGgcKOv,Salsa: Los '80,El Baile del Suavecito,2 Generaciones de Salsa,1985-08-22,37,Oscar D'León,spotify:artist:1c84wItoiAe1pEbpJMqUmQ,5,-15.221,1,0.0528,0.524,0.196,0.0817,0.918,95.436,310831,4
spotify:track:7I7LoiAzaDTCFN3XNnIboG,Salsa: Los '80,Dicelo a El,"Ayer, Hoy, Mañana y Siempre",1985-06-17,33,Tommy Olivencia y Su Orquesta,spotify:artist:60K60Egdxg9rGWcUCI23Qx,10,-7.409,1,0.12,0.473,0.00116,0.146,0.849,94.817,251585,4
spotify:track:4KARXeRqsfk8ZbyrRhqKc5,Salsa: Los '80,Máximo Chamorro,Simplemente... Lalo,2004,33,Lalo Rodriguez,spotify:artist:5LmwELEKyxDFxrbZzR8K4U,8,-12.917,1,0.0841,0.339,3.95e-05,0.0775,0.929,92.204,458760,4
spotify:track:0RBwK6GDmq2CACUzlsBw7B,Salsa: Los '80,Cantante de Cartel,Good Vibrations,1986,31,Gilberto Santa Rosa,spotify:artist:27vNK840zYq6IfDijHPsv1,2,-3.859,1,0.0631,0.679,3.66e-05,0.199,0.96,99.528,273067,4
spotify:track:0vnVtuq2CsUkH8aa3101y7,Salsa: Los '80,Vasos De Colores,Oro Salsero,1994-01-01,0,Marvin Santiago,spotify:artist:76h2ycGFYaAFYQgqdoOvVE,0,-2.39,1,0.108,0.588,0.000199,0.102,0.905,105.105,331347,4
spotify:track:6BDI8tJZLePuf70SzCiX42,Salsa: Los '80,Como Fue,Romántico,1987,35,Beny Moré,spotify:artist:1Sp47peMTI9na8FTY4yHJw,10,-13.493,1,0.0395,0.762,0.00348,0.152,0.488,98.318,176733,4
spotify:track:3AHpskpH1phz5LVvkyWw35,Pura Salsa,Sentir,Sentir,2020-03-13,47,You Salsa,spotify:artist:4kYoLs6okVQkRPGtrzMgcU,10,-5.789,0,0.0478,0.211,0,0.105,0.724,171.898,260623,4
spotify:track:6Zc7kFBrYP3ytK2OYEm540,Pura Salsa,Como Te Olvido,Como Te Olvido,2020-02-28,47,Amy Gutierrez,spotify:artist:1jrfEx1kZc8BNPLQDC7kVR,7,-5.127,1,0.0417,0.176,0,0.348,0.445,93.972,213974,4
spotify:track:7hQipYfYoNXsK8ZA3ErxlC,Pura Salsa,La Canción,La Canción,2020-03-27,38,Combinacion De La Habana,spotify:artist:3hfczsQRbhO3io1UwQFM1y,4,-4.412,0,0.0405,0.503,0,0.283,0.707,92.992,214887,4
